"date";"category";"value"
"2025-02-01";"Севастополь";69.8
"2025-02-01";"Смоленская область";62.6
"2025-02-01";"Ставропольский край";63.5
"2025-02-01";"Тамбовская область";62.8
"2025-02-01";"Тверская область";68.6
"2025-02-01";"Томская область";73.4
"2025-02-01";"Тульская область";66.3
"2025-02-01";"Тюменская область";75.3
"2025-02-01";"Удмуртская Республика";69.3
"2025-02-01";"Ульяновская область";64
"2025-02-01";"Хабаровский край";73.6
"2025-02-01";"Ханты-Мансийский автономный округ — Югра";73.8
"2025-02-01";"Челябинская область";67.9
"2025-02-01";"Чеченская Республика";26.8
"2025-02-01";"Чувашская Республика";65.9
"2025-02-01";"Чукотский автономный округ";81.9
"2025-02-01";"Ямало-Ненецкий автономный округ";77.9
"2025-02-01";"Ярославская область";70.4
"2025-01-01";"Алтайский край";70.2
"2025-01-01";"Амурская область";72.6
"2025-01-01";"Архангельская область";76.6
"2025-01-01";"Астраханская область";64.7
"2025-01-01";"Белгородская область";69.1
"2025-01-01";"Брянская область";64.1
"2025-01-01";"Владимирская область";69.7
"2025-01-01";"Волгоградская область";68.7
"2025-01-01";"Вологодская область";72.6
"2025-01-01";"Воронежская область";71.6
"2025-01-01";"Еврейская автономная область";74.6
"2025-01-01";"Забайкальский край";72.3
"2025-01-01";"Ивановская область";66
"2025-01-01";"Иркутская область";71.6
"2025-01-01";"Кабардино-Балкарская Республика";47.9
"2025-01-01";"Калининградская область";73.6
"2025-01-01";"Калужская область";68.9
"2025-01-01";"Камчатский край";77.3
"2025-01-01";"Карачаево-Черкесская Республика";51.3
"2025-01-01";"Кемеровская область";71.9
"2025-01-01";"Кировская область";72.8
"2025-01-01";"Костромская область";70
"2025-01-01";"Краснодарский край";68.1
"2025-01-01";"Красноярский край";71.7
"2025-01-01";"Курганская область";70.4
"2025-01-01";"Курская область";67.4
"2025-01-01";"Ленинградская область";75.9
"2025-01-01";"Липецкая область";68.2
"2025-01-01";"Магаданская область";77.2
"2025-01-01";"Москва";75.8
"2025-01-01";"Московская область";73.4
"2025-01-01";"Мурманская область";78.9
"2025-01-01";"Ненецкий автономный округ";82.1
"2025-01-01";"Нижегородская область";71.6
"2025-01-01";"Новгородская область";73.3
"2025-01-01";"Новосибирская область";70.3
"2025-01-01";"Омская область";69.8
"2025-01-01";"Оренбургская область";67.5
"2025-01-01";"Орловская область";69.2
"2025-01-01";"Пензенская область";66
"2025-01-01";"Пермский край";73.7
"2025-01-01";"Приморский край";68.1
"2025-01-01";"Псковская область";70.6
"2025-01-01";"Республика Адыгея";64.9
"2025-01-01";"Республика Алтай";74.6
"2025-01-01";"Республика Башкортостан";71.5
"2025-01-01";"Республика Бурятия";73.2
"2025-01-01";"Республика Дагестан";33.7
"2025-01-01";"Республика Ингушетия";28.2
"2025-01-01";"Республика Калмыкия";63.9
"2025-01-01";"Республика Карелия";77.1
"2025-01-01";"Республика Коми";77.4
"2025-01-01";"Республика Крым";66.2
"2025-01-01";"Республика Марий Эл";70.3
"2025-01-01";"Республика Мордовия";67.4
"2025-01-01";"Республика Саха (Якутия)";80.2
"2025-01-01";"Республика Северная Осетия — Алания";52.5
"2025-01-01";"Республика Татарстан";69.4
"2025-01-01";"Республика Тыва";71.5
"2025-01-01";"Республика Хакасия";67.5
"2025-01-01";"Россия";71
"2025-01-01";"Ростовская область";66.4
"2025-01-01";"Рязанская область";65.9
"2025-01-01";"Самарская область";69.4
"2025-01-01";"Санкт-Петербург";75.8
"2025-01-01";"Саратовская область";69.2
"2025-01-01";"Сахалинская область";75.2
"2025-01-01";"Свердловская область";73.1
"2025-01-01";"Севастополь";70.3
"2025-01-01";"Смоленская область";65.5
"2025-01-01";"Ставропольский край";61.8
"2025-01-01";"Тамбовская область";65.7
"2025-01-01";"Тверская область";70.5
"2025-01-01";"Томская область";74.9
"2025-01-01";"Тульская область";68.5
"2025-01-01";"Тюменская область";75.2
"2025-01-01";"Удмуртская Республика";70.9
"2025-01-01";"Ульяновская область";66.2
"2025-01-01";"Хабаровский край";74.4
"2025-01-01";"Ханты-Мансийский автономный округ — Югра";74.3
"2025-01-01";"Челябинская область";69.4
"2025-01-01";"Чеченская Республика";30.3
"2025-01-01";"Чувашская Республика";68
"2025-01-01";"Чукотский автономный округ";82.3
"2025-01-01";"Ямало-Ненецкий автономный округ";78.8
"2025-01-01";"Ярославская область";71.5
"2024-12-01";"Алтайский край";66.1
"2024-12-01";"Амурская область";69.2
"2024-12-01";"Архангельская область";73.9
"2024-12-01";"Астраханская область";60.5
"2024-12-01";"Белгородская область";64.7
"2024-12-01";"Брянская область";60.1
"2024-12-01";"Владимирская область";65.6
"2024-12-01";"Волгоградская область";63.6
