date;region;value
2024-04-01;Сахалинская область;1908
2023-04-01;Республика Тыва;1049
2024-03-01;Республика Саха (Якутия);1929
2024-04-01;Республика Хакасия;1851
2024-06-01;Волгоградская область;4575
2022-06-01;Вологодская область;3799
2022-03-01;Ростовская область;16260
2023-04-01;Чувашская Республика;3061
2022-08-01;Волгоградская область;7226
2022-06-01;Республика Дагестан;1485
2024-05-01;Ханты-Мансийский автономный округ — Югра;6312
2022-12-01;Ивановская область;1969
2024-06-01;Краснодарский край;33407
2023-08-01;Псковская область;1009
2022-03-01;Самарская область;6439
2023-09-01;Калининградская область;6714
2024-04-01;Омская область;4088
2024-02-01;Новосибирская область;9246
2022-06-01;Самарская область;8621
2023-02-01;Свердловская область;13833
2022-04-01;Республика Калмыкия;411
2023-05-01;Новосибирская область;7890
2022-07-01;Ярославская область;4899
2023-02-01;Вологодская область;3714
2022-08-01;Иркутская область;9906
2023-04-01;Республика Алтай;339
2022-02-01;Амурская область;3107
2022-05-01;Ярославская область;4451
2024-04-01;Томская область;2501
2022-12-01;Рязанская область;2373
2024-07-01;Нижегородская область;5290
2023-02-01;Ямало-Ненецкий автономный округ;1551
2022-01-01;Нижегородская область;7875
2024-07-01;Челябинская область;6448
2024-05-01;Республика Марий Эл;1250
2023-12-01;Тюменская область;11664
2022-01-01;Новосибирская область;20301
2022-09-01;Мурманская область;1550
2022-05-01;Астраханская область;1747
2024-08-01;Кемеровская область;7380
2023-04-01;Магаданская область;302
2024-02-01;Пермский край;5239
2022-01-01;Ставропольский край;8235
2023-04-01;Республика Башкортостан;14824
2023-02-01;Самарская область;7125
2024-07-01;Ханты-Мансийский автономный округ — Югра;6010
2024-08-01;Чувашская Республика;2181
2024-06-01;Ямало-Ненецкий автономный округ;1715
2023-11-01;Ханты-Мансийский автономный округ — Югра;6094
2023-10-01;Московская область;25525
2022-09-01;Орловская область;1912
2023-09-01;Ульяновская область;3020
2023-12-01;Красноярский край;7733
2023-10-01;Кабардино-Балкарская Республика;1806
2024-03-01;Кемеровская область;7158
2023-09-01;Чеченская Республика;341
2022-03-01;Камчатский край;625
