"date";"category";"value"
"2021-05-31";"Липецкая область";48544
"2021-05-31";"Магаданская область";68539
"2021-05-31";"Москва";225696
"2021-05-31";"Московская область";109836
"2021-05-31";"Мурманская область";53968
"2021-05-31";"Ненецкий автономный округ";63327
"2021-05-31";"Нижегородская область";64115
"2021-05-31";"Новгородская область";46645
"2021-05-31";"Новосибирская область";71236
"2021-05-31";"Омская область";55361
"2021-05-31";"Оренбургская область";45804
"2021-05-31";"Орловская область";50556
"2021-05-31";"Пензенская область";53406
"2021-05-31";"Пермский край";55006
"2021-05-31";"Приморский край";102763
"2021-05-31";"Псковская область";47400
"2021-05-31";"Республика Адыгея";51086
"2021-05-31";"Республика Алтай";68971
"2021-05-31";"Республика Башкортостан";58747
"2021-05-31";"Республика Бурятия";66472
"2021-05-31";"Республика Дагестан";51120
"2021-05-31";"Республика Ингушетия";34680
"2021-05-31";"Республика Калмыкия";45678
"2021-05-31";"Республика Карелия";61723
"2021-05-31";"Республика Коми";56917
"2021-05-31";"Республика Марий Эл";44628
"2021-05-31";"Республика Мордовия";46874
"2021-05-31";"Республика Саха (Якутия)";85355
"2021-05-31";"Республика Северная Осетия — Алания";43069
"2021-05-31";"Республика Татарстан";69854
"2021-05-31";"Республика Тыва";93496
"2021-05-31";"Республика Хакасия";52548
"2021-05-31";"Россия";74499
"2021-05-31";"Ростовская область";54558
"2021-05-31";"Рязанская область";51625
"2021-05-31";"Самарская область";54577
"2021-05-31";"Санкт-Петербург";135026
"2021-05-31";"Саратовская область";43321
"2021-05-31";"Сахалинская область";133409
"2021-05-31";"Свердловская область";63860
"2021-05-31";"Смоленская область";43927
"2021-05-31";"Ставропольский край";51006
"2021-05-31";"Тамбовская область";48336
"2021-05-31";"Тверская область";53939
"2021-05-31";"Томская область";63345
"2021-05-31";"Тульская область";59487
"2021-05-31";"Тюменская область";68762
"2021-05-31";"Удмуртская Республика";53409
"2021-05-31";"Ульяновская область";45828
"2021-05-31";"Хабаровский край";75853
"2021-05-31";"Ханты-Мансийский автономный округ — Югра";76343
"2021-05-31";"Челябинская область";42388
"2021-05-31";"Чеченская Республика";43071
"2021-05-31";"Чувашская Республика";48692
"2021-05-31";"Чукотский автономный округ";114232
"2021-05-31";"Ямало-Ненецкий автономный округ";80898
"2021-05-31";"Ярославская область";49651
"2021-04-30";"Алтайский край";51916
"2021-04-30";"Амурская область";86803
"2021-04-30";"Архангельская область";62323
"2021-04-30";"Астраханская область";46213
"2021-04-30";"Белгородская область";54872
"2021-04-30";"Брянская область";42844
"2021-04-30";"Владимирская область";46634
"2021-04-30";"Волгоградская область";46850
