"date";"category";"value"
"2025-01-31";"Тюменская область";142816
"2025-01-31";"Удмуртская Республика";110635
"2025-01-31";"Ульяновская область";111302
"2025-01-31";"Хабаровский край";158611
"2025-01-31";"Ханты-Мансийский автономный округ — Югра";143370
"2025-01-31";"Челябинская область";119057
"2025-01-31";"Чувашская Республика";112407
"2025-01-31";"Ямало-Ненецкий автономный округ";175089
"2025-01-31";"Ярославская область";109643
"2024-12-31";"Алтайский край";125465
"2024-12-31";"Амурская область";186350
"2024-12-31";"Архангельская область";121723
"2024-12-31";"Астраханская область";141093
"2024-12-31";"Белгородская область";114193
"2024-12-31";"Брянская область";94446
"2024-12-31";"Владимирская область";96141
"2024-12-31";"Волгоградская область";113379
"2024-12-31";"Вологодская область";98630
"2024-12-31";"Воронежская область";119034
"2024-12-31";"Забайкальский край";164553
"2024-12-31";"Ивановская область";98718
"2024-12-31";"Иркутская область";152905
"2024-12-31";"Кабардино-Балкарская Республика";97682
"2024-12-31";"Калининградская область";135604
"2024-12-31";"Калужская область";112873
"2024-12-31";"Камчатский край";170772
"2024-12-31";"Карачаево-Черкесская Республика";90057
"2024-12-31";"Кемеровская область";117460
"2024-12-31";"Кировская область";123748
"2024-12-31";"Костромская область";103522
"2024-12-31";"Краснодарский край";166575
"2024-12-31";"Красноярский край";129872
"2024-12-31";"Курганская область";93210
"2024-12-31";"Курская область";104743
"2024-12-31";"Ленинградская область";169095
"2024-12-31";"Липецкая область";97973
"2024-12-31";"Москва";348428
"2024-12-31";"Московская область";190873
"2024-12-31";"Нижегородская область";159429
"2024-12-31";"Новгородская область";109944
"2024-12-31";"Новосибирская область";139507
"2024-12-31";"Омская область";158691
"2024-12-31";"Оренбургская область";85922
"2024-12-31";"Орловская область";86632
"2024-12-31";"Пензенская область";101149
"2024-12-31";"Пермский край";139155
"2024-12-31";"Приморский край";168307
"2024-12-31";"Псковская область";77320
"2024-12-31";"Республика Адыгея";123058
"2024-12-31";"Республика Алтай";223603
"2024-12-31";"Республика Башкортостан";139909
"2024-12-31";"Республика Бурятия";133715
"2024-12-31";"Республика Дагестан";147507
"2024-12-31";"Республика Калмыкия";76204
"2024-12-31";"Республика Карелия";129303
"2024-12-31";"Республика Коми";118598
"2024-12-31";"Республика Крым";174518
"2024-12-31";"Республика Марий Эл";99982
"2024-12-31";"Республика Мордовия";113681
"2024-12-31";"Республика Саха (Якутия)";183792
"2024-12-31";"Республика Северная Осетия — Алания";105682
